,id,lang,description,bot,translation,test_set_1,test_set_2,description_lang
160,24080811,en,"Founder of Hip Hop Headquarters | Publicist to Sean Paul of the Youngbloodz, see.francis, Bishop, Mercy & Jayskillz | Web Designer",0,"['Founder of Hip Hop Headquarters | Publicist to Sean Paul of the Youngbloodz, see.francis, Bishop, Mercy & Jayskillz | Web Designer']",0.0,0.0,en
161,990963038,ja,I really love the ＦＯＯＤＳ,0,['I really love the ＦＯＯＤＳ'],0.0,0.0,en
162,448697610,en,Miracle . Twenty Uno . Gassed  .,0,['Miracle . Twenty Uno . Gassed  .'],1.0,0.0,en
163,110928853,ja,"[英語＋日本語] 初めまして♡ Hi, I'm Sophie! Last.fm Moderator & Translator.  コスプレとセーラームーンとゲーム好き。よろしくん！",0,"[""[English + Japanese] first♡ Hi, I'm Sophie! Last. fm Moderator & Translator. Cosplay and games game like. Would like to do!""]",0.0,0.0,ja
164,54552304,en,Love God. Love People. Love Music. Love Life. Love Love.,0,['Love God. Love People. Love Music. Love Life. Love Love.'],1.0,1.0,en
165,2772354013,en,,0,,1.0,0.0,en
166,2799099042,en,OKIE. Boomer Sooner. KCCO. Turnpike Troubadours. Jason Boland. Cody Canada.,0,['OKIE. Boomer Sooner. KCCO. Turnpike Troubadours. Jason Boland. Cody Canada.'],0.0,0.0,en
167,400983194,en,Electrical and Computer Engineer.     Shakira || Francisco Escobar || Maluma || Fashion || Photography,0,['Electrical and Computer Engineer.     Shakira || Francisco Escobar || Maluma || Fashion || Photography'],1.0,1.0,en
168,497404180,en,The Mahdi,0,['The Mahdi'],0.0,0.0,en
169,14587971,en,"Mom, reality TV expert, and social [media] butterfly! I enjoy running, soccer, environmental science, and eating at Top Chef restaurants.",0,"['Mom, reality TV expert, and social [media] butterfly! I enjoy running, soccer, environmental science, and eating at Top Chef restaurants.']",0.0,0.0,en
170,3022543596,en,2x Scottsdale Top Ten & 2x Pacific Slopes Champion,0,['2x Scottsdale Top Ten & 2x Pacific Slopes Champion'],1.0,0.0,en
171,121976265,en,A self-confessed travel addict from New Zealand. Half Italian. Love cruising and long distance trains.  Always trying to find myself. Come along for the ride?,0,['A self-confessed travel addict from New Zealand. Half Italian. Love cruising and long distance trains.  Always trying to find myself. Come along for the ride?'],1.0,1.0,en
172,2914171005,nl,"Married to the music, for better or for worse ♡",0,"['Married to the music, for better or for worse ♡']",0.0,0.0,en
173,2644167680,en,"Native American Pitbull Warrior, activist, artist, rampant psychotic.",0,"['Native American Pitbull Warrior, activist, artist, rampant psychotic.']",0.0,0.0,en
174,33764583,en,Cool kid wannabe,0,['Cool kid wannabe'],1.0,1.0,en
175,223345906,en,I hate this site ✨,0,['I hate this site ✨'],0.0,0.0,en
176,420189045,en,"Arkansas Made!! 870-479 I Shoot To Get Hot, & Shoot To Stay Hot! ⭐️Lynn University Commit⭐️ ✈️ Take Off Coming Soon✈️ Im 21 ✌️",0,"['Arkansas Made!! 870-479 I Shoot To Get Hot, & Shoot To Stay Hot! ⭐️Lynn University Commit⭐️ ✈️ Take Off Coming Soon✈️ Im 21 ✌️']",0.0,0.0,en
177,1668189836,en,"if you don't know man,then you don't know",0,"[""if you don't know man,then you don't know""]",0.0,0.0,en
178,375299270,en,"Travel is love, Travel is life.",0,"['Travel is love, Travel is life.']",1.0,1.0,en
179,23444554,en,Investigator & original Twitter campaigner- Interest in Rothschild bankers-M Section's James Bond op aka Creighton  inspiration behind Ian Fleming's James Bond,0,"[""Investigator & original Twitter campaigner- Interest in Rothschild bankers-M Section's James Bond op aka Creighton  inspiration behind Ian Fleming's James Bond""]",0.0,0.0,en
180,1465761582,en,|| Bestiies: Sade  :$$ Stesh  :$$ ||                       .,0,['|| Bestiies: Sade  :$$ Stesh  :$$ ||                       .'],0.0,0.0,en
181,44686891,en,"Native CA girl living in TX. Talk about culture shock. Wife, Mother, Glamma, Runner. Proud Liberal. Successful business Exec. Doing it for decades. #UniteBlue",0,"['Native CA girl living in TX. Talk about culture shock. Wife, Mother, Glamma, Runner. Proud Liberal. Successful business Exec. Doing it for decades. #UniteBlue']",0.0,0.0,en
182,2561813863,en,I'm just a COOL black leopard. supporting the idea and the right of the Jewish people to have a country. Proud Zionist,0,"[""I'm just a COOL black leopard. supporting the idea and the right of the Jewish people to have a country. Proud Zionist""]",0.0,0.0,en
183,2445641666,en,"Viva la Stool. All things Iowa State. Submit stories, content, or smoke shows here! Anonymously!http://t.co/ZpYQnzxZit",0,"['Viva la Stool. All things Iowa State. Submit stories, content, or smoke shows here! Anonymously!http://t.co/ZpYQnzxZit']",0.0,0.0,en
184,344317888,en,ayy lmao // Single for 17 years // ERHS  // Chill // Decent taste in music,0,['ayy lmao // Single for 17 years // ERHS  // Chill // Decent taste in music'],0.0,0.0,en
185,2511944460,en,invisible as anonymous.IG;Bassantofficialx,0,['invisible as anonymous.IG;Bassantofficialx'],1.0,0.0,en
186,2618119582,en,"Freelance Artist // Server Owner // Drinking Bleach is fun // Devon, Tureen, Bri //",0,"['Freelance Artist // Server Owner // Drinking Bleach is fun // Devon, Tureen, Bri //']",0.0,0.0,en
187,88345204,en,CHRIST•Scholar•Perfectionist• #LU17• Royal•,0,['CHRIST•Scholar•Perfectionist• #LU17• Royal•'],0.0,0.0,en
188,2214453095,en,wrestling enthusiast. animal impersonator. 100% creep. co-host of The Down & Dirty show on Local X radio.,0,['wrestling enthusiast. animal impersonator. 100% creep. co-host of The Down & Dirty show on Local X radio.'],1.0,1.0,en
189,221475117,en,The only one,0,['The only one'],0.0,0.0,en
190,26528107,en,I don't scratch my head unless it itches and I don't dance unless I hear some music. I will not be intimidated. That's just the way it is.,0,"[""I don't scratch my head unless it itches and I don't dance unless I hear some music. I will not be intimidated. That's just the way it is.""]",0.0,0.0,en
191,101669097,en,"a poet,writer and a human being.A poet's autobiography is his poetry. Anything else is just a footnote.YY.",0,"[""a poet,writer and a human being.A poet's autobiography is his poetry. Anything else is just a footnote.YY.""]",1.0,1.0,en
192,2977924797,en,"Before Cinema was founded by filmmakers, directors, producers, cinematographers… who wanted to share their creative work. Follow us . Wanna work with us? ✉️",0,"['Before Cinema was founded by filmmakers, directors, producers, cinematographers… who wanted to share their creative work. Follow us . Wanna work with us? ✉️']",1.0,1.0,en
193,2317599350,en,Postgraduate fellow at Selçuk University. Studying International Relations. Passionate political observer. Works at Mevlana (Rumi) University. Dreams! Aspires!,0,['Postgraduate fellow at Selçuk University. Studying International Relations. Passionate political observer. Works at Mevlana (Rumi) University. Dreams! Aspires!'],1.0,1.0,en
194,165077100,en,Artist▸ Writer▸ Poet▸ Bookworm▸ Blogger▸ Bad Feminist▸ Fashionista▸ Humorist▸ Music Snob▸ Pop Culture Junkie▸ LGBTQ Supporter▸ Life Enthusiast▸ Woman of Purpose,0,['Artist▸ Writer▸ Poet▸ Bookworm▸ Blogger▸ Bad Feminist▸ Fashionista▸ Humorist▸ Music Snob▸ Pop Culture Junkie▸ LGBTQ Supporter▸ Life Enthusiast▸ Woman of Purpose'],0.0,0.0,en
195,2202044150,en,You've heard of me,0,"[""You've heard of me""]",0.0,0.0,en
196,73237856,en,Comm's Being me some Sunshine ☀️,0,"[""Comm's Being me some Sunshine ☀️""]",0.0,0.0,en
197,2356425746,es,Soy el Indiana Jones del fonendo y el D´Artagnan del bisturí.,0,['I am the Indiana Jones of the fonendo and the DArtagnan of the scalpel.'],0.0,0.0,es
198,3018260990,en,,0,,0.0,0.0,en
199,1135530474,en,Probably the best meat eater in the world,0,['Probably the best meat eater in the world'],0.0,0.0,en
200,834680701,en,tous le meme,0,['all the same'],1.0,1.0,fr
201,3007481400,en,Humble,0,['Humble'],0.0,0.0,en
202,235696520,en,R.I.P. Bryan Sandoval,0,['R.I.P. Bryan Sandoval'],0.0,0.0,en
203,2257069046,es,18 de marzo. No hay que pensarlo mas de una vez.,0,['March 18. There is not to think about it more than once.'],0.0,0.0,es
204,5812422,en,"PR & corp communications pro. Feminist, wife, mama, SoCal native. #GoDodgers http://t.co/85bIo1P9Tn",0,"['PR & corp communications pro. Feminist, wife, mama, SoCal native. #GoDodgers http://t.co/85bIo1P9Tn']",0.0,0.0,en
205,1086489391,en,BHS '17 @eddings96 ❤️❤️,0,"[""BHS '17 @eddings96 ❤️❤️""]",0.0,0.0,en
206,2294138446,en-GB,,0,,0.0,0.0,en-GB
207,19325141,en,"Artist/Photographer, Writer, GLBT Activist, Rock Collector, Adult Novelty Aficionada, Soap Opera Lover,Animal Lover, Random, Quirky, Accident Prone, Happily Gay",0,"['Artist/Photographer, Writer, GLBT Activist, Rock Collector, Adult Novelty Aficionada, Soap Opera Lover,Animal Lover, Random, Quirky, Accident Prone, Happily Gay']",1.0,1.0,en
208,2596423866,pl,"21 | JUSTIN FOREWA | amelia lucy moni ams will cait destiny zoey honka rosie | 不要忘了我, 请 |",0,"['21 | JUSTIN FOREWA | amelia lucy moni ams will cait destiny zoey honka rosie | 不要忘了我, 请 |']",1.0,0.0,en
209,100837759,en,• BIEBER AF • No chill zone • @justinbieber • @arianagrande •,0,['• BIEBER AF • No chill zone • @justinbieber • @arianagrande •'],0.0,0.0,en
210,887505716,en,Uptown funk you up- Jesus,0,['Uptown funk you up- Jesus'],0.0,0.0,en
211,80477690,en,black,0,['black'],0.0,0.0,en
212,250364288,en,"This is the official Twitter page for James Edward Bigheart V. Stillwater, OK. Team #EST4Life follow me on Instagram @BigTimeBigheart",0,"['This is the official Twitter page for James Edward Bigheart V. Stillwater, OK. Team #EST4Life follow me on Instagram @BigTimeBigheart']",0.0,0.0,en
213,2302538826,en,Underground rap legend making his comeback. Big WIFF up in dat ass lp dropping soon ight,0,['Underground rap legend making his comeback. Big WIFF up in dat ass lp dropping soon ight'],1.0,1.0,en
214,505440359,en,,0,,0.0,0.0,en
215,3033858666,en,,0,,0.0,0.0,en
216,121268938,en,WE THE BOYZ you heard about @F4milyMatters [O]ver[G]rind [O]r [D]IE 25/8 #OGOD IG: @BishopWTBz JCSU alum #LLB #FreeTheReal,0,['WE THE BOYZ you heard about @F4milyMatters [O]ver[G]rind [O]r [D]IE 25/8 #OGOD IG: @BishopWTBz JCSU alum #LLB #FreeTheReal'],1.0,0.0,en
217,573301009,en,,0,,0.0,0.0,en
218,1456643797,en,"Traveler,silver surfer,capable director/actor inspired at your service for hire in the middle of nowhere that is fully haunted.",0,"['Traveler,silver surfer,capable director/actor inspired at your service for hire in the middle of nowhere that is fully haunted.']",0.0,0.0,en
219,56032903,en,YSIR | 임슬옹 | 정용화 | 서인국 | 김동준 | 서주현 | Jessica Jung | Eddy Oh | CNBLUE | 2AM | BEG | ZE:A | JJCC | Taylor Swift | Christian Bautista,0,['YSIR | 임슬옹 | 정용화 | 서인국 | 김동준 | 서주현 | Jessica Jung | Eddy Oh | CNBLUE | 2AM | BEG | ZE:A | JJCC | Taylor Swift | Christian Bautista'],0.0,0.0,en
220,1536909666,en,Boy Wonder! Oh and hail to D.C.,0,['Boy Wonder! Oh and hail to D.C.'],1.0,1.0,en
221,300264746,en,Nobody wants to hear about your struggle till after you overcome it.IG: BlaneTayor7,0,['Nobody wants to hear about your struggle till after you overcome it.IG: BlaneTayor7'],0.0,0.0,en
222,344261687,en,"Million Dollar Dreams , Dope Girl Ambitioms",0,"['Million Dollar Dreams , Dope Girl Ambitioms']",0.0,0.0,en
223,19849696,en,Co-Founder and lead developer for NodeCraft Hosting LLC - javascript developer & UX designer.,0,['Co-Founder and lead developer for NodeCraft Hosting LLC - javascript developer & UX designer.'],0.0,0.0,en
224,1057635702,en,LONER ♥ BBM: 55EE060A,0,['LONER ♥ BBM: 55EE060A'],0.0,0.0,en
225,2290983830,en,#Eminem #LinkinPark #Sia #RomanReigns #BrockLesnar #JohnCena #WWE #Fight #Tattoos and #Piercings :) ♥,0,['#Eminem #LinkinPark #Sia #RomanReigns #BrockLesnar #JohnCena #WWE #Fight #Tattoos and #Piercings :) ♥'],0.0,0.0,en
226,713804306,en,420 Friendly,0,['420 Friendly'],0.0,0.0,en
227,613345676,en,"#NFGMafia                                                              God never said the weapons wouldn't form, He just promised that they would never prosper.",0,"[""#NFGMafia                                                              God never said the weapons wouldn't form, He just promised that they would never prosper.""]",1.0,0.0,en
228,1499931151,en,Doesnt Matter,0,['Doesnt Matter'],1.0,0.0,en
229,17801629,en,Mendacity pointed out while-u-wait. Liberated by science! Gay. Atheist. Liberal. Screenwriter. RT usually = WTF or Oop. http://t.co/gYwtFIrVqB,0,['Mendacity pointed out while-u-wait. Liberated by science! Gay. Atheist. Liberal. Screenwriter. RT usually = WTF or Oop. http://t.co/gYwtFIrVqB'],0.0,0.0,en
230,157029836,en,,0,,1.0,1.0,en
231,26203719,en,Just an average bloke.,0,['Just an average bloke.'],1.0,0.0,en
232,933183398,en,,0,,1.0,0.0,en
233,299271462,en,I wish Instagram would notify me when someone delete's me. That way I could 'Like' it.,0,"[""I wish Instagram would notify me when someone delete's me. That way I could 'Like' it.""]",0.0,0.0,en
234,888320442,en,Director at Gaudin & Co. Jersey's largest general practice estate agency.,0,"[""Director at Gaudin & Co. Jersey's largest general practice estate agency.""]",0.0,0.0,en
235,266794738,en,,0,,0.0,0.0,en
236,498418001,en,"southerner, NCAA All-American. Ive operated a jackhammer & swallowed every piece of gum ive ever had",0,"['southerner, NCAA All-American. Ive operated a jackhammer & swallowed every piece of gum ive ever had']",0.0,0.0,en
237,2347977979,en,Booty is love.. Booty is life,0,['Booty is love.. Booty is life'],0.0,0.0,en
238,2223611410,en,If You're Reading This Stay Trippy Fam,0,"[""If You're Reading This Stay Trippy Fam""]",0.0,0.0,en
239,330169460,en,the best thing a girl can be in this world is a beautiful little fool.,0,['the best thing a girl can be in this world is a beautiful little fool.'],0.0,0.0,en
240,2210140580,en,,0,,1.0,1.0,en
241,21257459,en,"Enjoy having a laugh and meeting nice people. Love photography, design and art",0,"['Enjoy having a laugh and meeting nice people. Love photography, design and art']",0.0,0.0,en
242,874719912,en,"American,  politically conservative.  Left Texas for Peru.  Teach English here in Lima.  Love it here!  Don't like the traffic at all. Big fan of volleyball. ..",0,"[""American,  politically conservative.  Left Texas for Peru.  Teach English here in Lima.  Love it here!  Don't like the traffic at all. Big fan of volleyball. ..""]",1.0,0.0,en
243,2778387798,en,"Struggling SciFi Smilth. Currently I am slaving over my first long form effort, Shift. Shift is a interdimensional hard science fiction thriller.",0,"['Struggling SciFi Smilth. Currently I am slaving over my first long form effort, Shift. Shift is a interdimensional hard science fiction thriller.']",0.0,0.0,en
244,23808818,en,Things that make me go Oooh = #kindness #creativity #imagination #innovation #music #dancing #design #gardening #cooking #realestate #NYC #silence #peace #love,0,['Things that make me go Oooh = #kindness #creativity #imagination #innovation #music #dancing #design #gardening #cooking #realestate #NYC #silence #peace #love'],0.0,0.0,en
245,79894962,en,the universe is listening be careful what you're singing.,0,"[""the universe is listening be careful what you're singing.""]",0.0,0.0,en
246,11630862,en,"A speck in the timeline. Animal lover, mobile & web technology enthusiast, still in 80s/90s music. Guitars, cycling, running & bakaiti interest me",0,"['A speck in the timeline. Animal lover, mobile & web technology enthusiast, still in 80s/90s music. Guitars, cycling, running & bakaiti interest me']",0.0,0.0,en
247,635818294,en,"~Corgis, Baseball, Ice Cream~ | KΔ",0,"['~Corgis, Baseball, Ice Cream~ | KΔ']",1.0,0.0,en
248,614447598,en,This twitter is dedicated to the production of methamphetamine,0,['This twitter is dedicated to the production of methamphetamine'],0.0,0.0,en
249,485273674,en,,0,,0.0,0.0,en
250,169194549,en,Hanging out at Valley Ranch covering the Cowboys. Former NFL Personnel Man. Serious about Auto Racing and LSU Tigers as well.,0,['Hanging out at Valley Ranch covering the Cowboys. Former NFL Personnel Man. Serious about Auto Racing and LSU Tigers as well.'],0.0,0.0,en
